id_pais,id_regiao,id_estado,municipio,municipio_estado,latitude,longitude,id_municipio
1,4,19,Arroio Grande,Arroio Grande (RS),"-32,19","-52,92",2636
1,4,19,Arvorezinha,Arvorezinha (RS),"-28,86","-52,19",2637
1,4,19,Augusto Pestana,Augusto Pestana (RS),"-28,53","-54,01",2638
1,4,19,Áurea,Áurea (RS),"-27,71","-52,08",2639
1,4,19,Bagé,Bagé (RS),"-31,24","-54,02",2640
1,4,19,Balneário Pinhal,Balneário Pinhal (RS),"-30,21","-50,29",2641
1,4,19,Barão,Barão (RS),"-29,39","-51,49",2642
1,4,19,Barão de Cotegipe,Barão de Cotegipe (RS),"-27,57","-52,42",2643
1,4,19,Barão do Triunfo,Barão do Triunfo (RS),"-30,42","-51,8",2644
1,4,19,Barracão,Barracão (RS),"-27,72","-51,44",2645
1,4,19,Barra do Guarita,Barra do Guarita (RS),"-27,21","-53,76",2646
1,4,19,Barra do Quaraí,Barra do Quaraí (RS),"-30,15","-57,34",2647
1,4,19,Barra do Ribeiro,Barra do Ribeiro (RS),"-30,37","-51,36",2648
1,4,19,Barra do Rio Azul,Barra do Rio Azul (RS),"-27,4","-52,41",2649
1,4,19,Barra Funda,Barra Funda (RS),"-27,92","-53,02",2650
1,4,19,Barros Cassal,Barros Cassal (RS),"-29,11","-52,59",2651
1,4,19,Benjamin Constant do Sul,Benjamin Constant do Sul (RS),"-27,48","-52,64",2652
1,4,19,Bento Gonçalves,Bento Gonçalves (RS),"-29,12","-51,53",2653
1,4,19,Boa Vista das Missões,Boa Vista das Missões (RS),"-27,7","-53,34",2654
1,4,19,Boa Vista do Buricá,Boa Vista do Buricá (RS),"-27,68","-54,1",2655
1,4,19,Boa Vista do Cadeado,Boa Vista do Cadeado (RS),"-28,66","-53,84",2656
1,4,19,Boa Vista do Incra,Boa Vista do Incra (RS),"-28,87","-53,46",2657
1,4,19,Boa Vista do Sul,Boa Vista do Sul (RS),"-29,35","-51,67",2658
1,4,19,Bom Jesus,Bom Jesus (RS),"-28,6","-50,42",2659
1,4,19,Bom Princípio,Bom Princípio (RS),"-29,47","-51,36",2660
1,4,19,Bom Progresso,Bom Progresso (RS),"-27,55","-53,85",2661
1,4,19,Bom Retiro do Sul,Bom Retiro do Sul (RS),"-29,64","-51,92",2662
1,4,19,Boqueirão do Leão,Boqueirão do Leão (RS),"-29,31","-52,41",2663
1,4,19,Bossoroca,Bossoroca (RS),"-28,66","-54,97",2664
1,4,19,Bozano,Bozano (RS),"-28,35","-53,75",2665
1,4,19,Braga,Braga (RS),"-27,58","-53,74",2666
1,4,19,Brochier,Brochier (RS),"-29,54","-51,62",2667
1,4,19,Butiá,Butiá (RS),"-30,18",-52,2668
1,4,19,Caçapava do Sul,Caçapava do Sul (RS),"-30,59","-53,48",2669
1,4,19,Cacequi,Cacequi (RS),"-29,92","-54,8",2670
1,4,19,Cachoeira do Sul,Cachoeira do Sul (RS),"-30,21","-52,99",2671
1,4,19,Cacique Doble,Cacique Doble (RS),"-27,81","-51,68",2672
1,4,19,Caibaté,Caibaté (RS),"-28,34","-54,66",2673
1,4,19,Caiçara,Caiçara (RS),"-27,25","-53,47",2674
1,4,19,Camaquã,Camaquã (RS),"-30,92","-51,79",2675
1,4,19,Camargo,Camargo (RS),"-28,62","-52,22",2676
1,4,19,Cambará do Sul,Cambará do Sul (RS),"-29,06","-50,14",2677
1,4,19,Campestre da Serra,Campestre da Serra (RS),"-28,73","-51,1",2678
1,4,19,Campina das Missões,Campina das Missões (RS),"-27,96","-54,83",2679
1,4,19,Campinas do Sul,Campinas do Sul (RS),"-27,74","-52,66",2680
1,4,19,Campo Bom,Campo Bom (RS),"-29,67","-51,05",2681
1,4,19,Campo Novo,Campo Novo (RS),"-27,67","-53,82",2682
1,4,19,Campos Borges,Campos Borges (RS),"-28,91","-53,06",2683
1,4,19,Candelária,Candelária (RS),"-29,7","-52,81",2684
1,4,19,Cândido Godói,Cândido Godói (RS),"-27,93","-54,72",2685
1,4,19,Candiota,Candiota (RS),"-31,55","-53,75",2686
1,4,19,Canela,Canela (RS),"-29,35","-50,77",2687
1,4,19,Canguçu,Canguçu (RS),"-31,22","-52,67",2688
1,4,19,Canudos do Vale,Canudos do Vale (RS),"-29,33","-52,23",2689
1,4,19,Capão Bonito do Sul,Capão Bonito do Sul (RS),"-28,15","-51,39",2690
1,4,19,Capão da Canoa,Capão da Canoa (RS),"-29,68",-50,2691
1,4,19,Capão do Cipó,Capão do Cipó (RS),"-28,96","-54,58",2692
1,4,19,Capão do Leão,Capão do Leão (RS),"-31,83","-52,54",2693
1,4,19,Capivari do Sul,Capivari do Sul (RS),"-30,13","-50,51",2694
1,4,19,Capela de Santana,Capela de Santana (RS),"-29,71","-51,36",2695
1,4,19,Capitão,Capitão (RS),"-29,28","-51,98",2696
1,4,19,Carazinho,Carazinho (RS),"-28,28","-52,86",2697
1,4,19,Caraá,Caraá (RS),"-29,77","-50,34",2698
1,4,19,Carlos Barbosa,Carlos Barbosa (RS),"-29,32","-51,5",2699
1,4,19,Carlos Gomes,Carlos Gomes (RS),"-27,7","-51,93",2700
1,4,19,Casca,Casca (RS),"-28,59","-51,97",2701
1,4,19,Caseiros,Caseiros (RS),"-28,25","-51,74",2702
1,4,19,Catuípe,Catuípe (RS),"-28,17","-54,03",2703
1,4,19,Caxias do Sul,Caxias do Sul (RS),"-29,1","-51,03",2704
1,4,19,Centenário,Centenário (RS),"-27,78",-52,2705
1,4,19,Cerrito,Cerrito (RS),"-31,73","-52,8",2706
1,4,19,Cerro Branco,Cerro Branco (RS),"-29,63",-53,2707
1,4,19,Cerro Grande,Cerro Grande (RS),"-27,63","-53,16",2708
1,4,19,Cerro Grande do Sul,Cerro Grande do Sul (RS),"-30,58","-51,76",2709
1,4,19,Cerro Largo,Cerro Largo (RS),"-28,13","-54,74",2710
1,4,19,Chapada,Chapada (RS),"-28,1","-53,12",2711
1,4,19,Charqueadas,Charqueadas (RS),"-29,99","-51,56",2712
1,4,19,Charrua,Charrua (RS),"-27,95",-52,2713
1,4,19,Chiapetta,Chiapetta (RS),"-27,99","-53,91",2714
1,4,19,Chuvisca,Chuvisca (RS),"-30,78",-52,2715
1,4,19,Cidreira,Cidreira (RS),"-30,12","-50,27",2716
1,4,19,Ciríaco,Ciríaco (RS),"-28,35","-51,92",2717
1,4,19,Colinas,Colinas (RS),"-29,39","-51,87",2718
1,4,19,Colorado,Colorado (RS),"-28,47","-52,99",2719
1,4,19,Condor,Condor (RS),"-28,17","-53,49",2720
1,4,19,Constantina,Constantina (RS),"-27,69","-52,99",2721
1,4,19,Coqueiro Baixo,Coqueiro Baixo (RS),"-29,17","-52,13",2722
1,4,19,Coqueiros do Sul,Coqueiros do Sul (RS),"-28,13","-52,76",2723
1,4,19,Coronel Barros,Coronel Barros (RS),"-28,4","-54,06",2724
1,4,19,Coronel Bicaco,Coronel Bicaco (RS),"-27,8","-53,65",2725
1,4,19,Coronel Pilar,Coronel Pilar (RS),"-29,26","-51,72",2726
1,4,19,Cotiporã,Cotiporã (RS),-29,"-51,69",2727
1,4,19,Coxilha,Coxilha (RS),"-28,12","-52,33",2728
1,4,19,Crissiumal,Crissiumal (RS),"-27,49","-54,14",2729
1,4,19,Cristal,Cristal (RS),"-31,01","-52,03",2730
1,4,19,Cristal do Sul,Cristal do Sul (RS),"-27,43","-53,25",2731
1,4,19,Cruz Alta,Cruz Alta (RS),"-28,7","-53,56",2732
1,4,19,Cruzaltense,Cruzaltense (RS),"-27,63","-52,64",2733
1,4,19,Cruzeiro do Sul,Cruzeiro do Sul (RS),"-29,54","-52,03",2734
1,4,19,David Canabarro,David Canabarro (RS),"-28,42","-51,81",2735
1,4,19,Derrubadas,Derrubadas (RS),"-27,24","-53,89",2736
1,4,19,Dezesseis de Novembro,Dezesseis de Novembro (RS),"-28,2","-55,08",2737
1,4,19,Dilermando de Aguiar,Dilermando de Aguiar (RS),"-29,81","-54,16",2738
1,4,19,Dois Irmãos,Dois Irmãos (RS),"-29,6","-51,09",2739
1,4,19,Dois Irmãos das Missões,Dois Irmãos das Missões (RS),"-27,68","-53,5",2740
1,4,19,Dois Lajeados,Dois Lajeados (RS),"-28,98","-51,84",2741
1,4,19,Dom Feliciano,Dom Feliciano (RS),"-30,6","-52,2",2742
1,4,19,Dom Pedro de Alcântara,Dom Pedro de Alcântara (RS),"-29,37","-49,86",2743
1,4,19,Dom Pedrito,Dom Pedrito (RS),"-31,06","-54,66",2744
1,4,19,Dona Francisca,Dona Francisca (RS),"-29,56","-53,35",2745
1,4,19,Doutor Maurício Cardoso,Doutor Maurício Cardoso (RS),"-27,49","-54,37",2746
1,4,19,Doutor Ricardo,Doutor Ricardo (RS),"-29,09","-51,98",2747
1,4,19,Eldorado do Sul,Eldorado do Sul (RS),"-30,08","-51,5",2748
1,4,19,Encantado,Encantado (RS),"-29,21","-51,92",2749
1,4,19,Encruzilhada do Sul,Encruzilhada do Sul (RS),"-30,63","-52,67",2750
1,4,19,Engenho Velho,Engenho Velho (RS),"-27,68","-52,91",2751
1,4,19,Entre-Ijuís,Entre-Ijuís (RS),"-28,46","-54,3",2752
1,4,19,Entre Rios do Sul,Entre Rios do Sul (RS),"-27,52","-52,73",2753
1,4,19,Erebango,Erebango (RS),"-27,83","-52,32",2754
1,4,19,Erechim,Erechim (RS),"-27,64","-52,26",2755
1,4,19,Ernestina,Ernestina (RS),"-28,42","-52,55",2756
1,4,19,Herval,Herval (RS),"-32,02","-53,4",2757
1,4,19,Erval Grande,Erval Grande (RS),"-27,35","-52,58",2758
1,4,19,Erval Seco,Erval Seco (RS),"-27,51","-53,52",2759
1,4,19,Esmeralda,Esmeralda (RS),"-28,04","-51,17",2760
1,4,19,Esperança do Sul,Esperança do Sul (RS),"-27,33","-54,01",2761
1,4,19,Espumoso,Espumoso (RS),"-28,86","-52,83",2762
1,4,19,Estação,Estação (RS),"-27,93","-52,29",2763
1,4,19,Estância Velha,Estância Velha (RS),"-29,65","-51,19",2764
1,4,19,Estrela,Estrela (RS),"-29,51","-51,92",2765
1,4,19,Estrela Velha,Estrela Velha (RS),"-29,22","-53,18",2766
1,4,19,Eugênio de Castro,Eugênio de Castro (RS),"-28,57","-54,24",2767
1,4,19,Fagundes Varela,Fagundes Varela (RS),"-28,89","-51,72",2768
1,4,19,Farroupilha,Farroupilha (RS),"-29,21","-51,37",2769
1,4,19,Faxinal do Soturno,Faxinal do Soturno (RS),"-29,56","-53,46",2770
1,4,19,Faxinalzinho,Faxinalzinho (RS),"-27,38","-52,68",2771
1,4,19,Fazenda Vilanova,Fazenda Vilanova (RS),"-29,59","-51,84",2772
1,4,19,Feliz,Feliz (RS),"-29,46","-51,29",2773
1,4,19,Flores da Cunha,Flores da Cunha (RS),"-29,03","-51,22",2774
1,4,19,Floriano Peixoto,Floriano Peixoto (RS),"-27,86","-52,05",2775
1,4,19,Fontoura Xavier,Fontoura Xavier (RS),"-29,01","-52,38",2776
1,4,19,Formigueiro,Formigueiro (RS),"-29,98","-53,51",2777
1,4,19,Forquetinha,Forquetinha (RS),"-29,39","-52,13",2778
1,4,19,Fortaleza dos Valos,Fortaleza dos Valos (RS),"-28,9","-53,28",2779
1,4,19,Frederico Westphalen,Frederico Westphalen (RS),"-27,34","-53,36",2780
1,4,19,Garibaldi,Garibaldi (RS),"-29,24","-51,58",2781
1,4,19,Garruchos,Garruchos (RS),"-28,23","-55,54",2782
1,4,19,Gaurama,Gaurama (RS),"-27,6","-52,12",2783
1,4,19,General Câmara,General Câmara (RS),"-29,87","-51,92",2784
1,4,19,Gentil,Gentil (RS),"-28,39","-52,04",2785
1,4,19,Getúlio Vargas,Getúlio Vargas (RS),"-27,85","-52,18",2786
1,4,19,Giruá,Giruá (RS),"-28,03","-54,3",2787
1,4,19,Glorinha,Glorinha (RS),"-29,89","-50,77",2788
1,4,19,Gramado,Gramado (RS),"-29,39","-50,9",2789
1,4,19,Gramado dos Loureiros,Gramado dos Loureiros (RS),"-27,45","-52,91",2790
1,4,19,Gramado Xavier,Gramado Xavier (RS),"-29,29","-52,6",2791
1,4,19,Gravataí,Gravataí (RS),"-29,89","-50,95",2792
1,4,19,Guabiju,Guabiju (RS),"-28,58","-51,66",2793
1,4,19,Guaíba,Guaíba (RS),"-30,18","-51,43",2794
1,4,19,Guaporé,Guaporé (RS),"-28,86","-51,9",2795
1,4,19,Guarani das Missões,Guarani das Missões (RS),"-28,17","-54,59",2796
1,4,19,Harmonia,Harmonia (RS),"-29,55","-51,42",2797
1,4,19,Herveiras,Herveiras (RS),"-29,44","-52,67",2798
1,4,19,Horizontina,Horizontina (RS),"-27,59","-54,3",2799
1,4,19,Hulha Negra,Hulha Negra (RS),"-31,45","-53,89",2800
1,4,19,Humaitá,Humaitá (RS),"-27,57","-53,98",2801
1,4,19,Ibarama,Ibarama (RS),"-29,42","-53,17",2802
1,4,19,Ibiaçá,Ibiaçá (RS),"-28,1","-51,79",2803
1,4,19,Ibiraiaras,Ibiraiaras (RS),"-28,38","-51,63",2804
1,4,19,Ibirapuitã,Ibirapuitã (RS),"-28,63","-52,44",2805
1,4,19,Ibirubá,Ibirubá (RS),"-28,59","-53,17",2806
1,4,19,Igrejinha,Igrejinha (RS),"-29,56","-50,79",2807
1,4,19,Ijuí,Ijuí (RS),"-28,32","-53,9",2808
1,4,19,Ilópolis,Ilópolis (RS),"-28,93","-52,13",2809
1,4,19,Imigrante,Imigrante (RS),"-29,35","-51,78",2810
1,4,19,Independência,Independência (RS),"-27,9","-54,18",2811
1,4,19,Inhacorá,Inhacorá (RS),"-27,9","-54,03",2812
1,4,19,Ipê,Ipê (RS),"-28,72","-51,3",2813
1,4,19,Ipiranga do Sul,Ipiranga do Sul (RS),"-27,93","-52,42",2814
1,4,19,Iraí,Iraí (RS),"-27,25","-53,24",2815
1,4,19,Itaara,Itaara (RS),"-29,58","-53,76",2816
1,4,19,Itacurubi,Itacurubi (RS),"-28,81","-55,27",2817
1,4,19,Itapuca,Itapuca (RS),"-28,78","-52,2",2818
1,4,19,Itaqui,Itaqui (RS),"-29,21","-56,18",2819
1,4,19,Itati,Itati (RS),"-29,46","-50,16",2820
1,4,19,Itatiba do Sul,Itatiba do Sul (RS),"-27,36","-52,48",2821
1,4,19,Ivorá,Ivorá (RS),"-29,51","-53,58",2822
1,4,19,Ivoti,Ivoti (RS),"-29,58","-51,16",2823
1,4,19,Jaboticaba,Jaboticaba (RS),"-27,63","-53,26",2824
1,4,19,Jacuizinho,Jacuizinho (RS),"-29,04","-53,01",2825
1,4,19,Jacutinga,Jacutinga (RS),"-27,79","-52,55",2826
1,4,19,Jaguarão,Jaguarão (RS),"-32,41","-53,34",2827
1,4,19,Jaguari,Jaguari (RS),"-29,46","-54,65",2828
1,4,19,Jaquirana,Jaquirana (RS),"-28,95","-50,36",2829
1,4,19,Jari,Jari (RS),"-29,29","-54,3",2830
1,4,19,Jóia,Jóia (RS),"-28,77","-54,15",2831
1,4,19,Júlio de Castilhos,Júlio de Castilhos (RS),"-29,26","-53,65",2832
1,4,19,Lagoa Bonita do Sul,Lagoa Bonita do Sul (RS),"-29,5","-53,04",2833
1,4,19,Lagoão,Lagoão (RS),"-29,24","-52,79",2834
1,4,19,Lagoa dos Três Cantos,Lagoa dos Três Cantos (RS),"-28,57","-52,83",2835
1,4,19,Lagoa Vermelha,Lagoa Vermelha (RS),"-28,23","-51,5",2836
1,4,19,Lajeado RS,Lajeado (RS),"-29,44","-52,01",2837
1,4,19,Lajeado do Bugre,Lajeado do Bugre (RS),"-27,7","-53,21",2838
1,4,19,Lavras do Sul,Lavras do Sul (RS),"-30,77","-54,15",2839
1,4,19,Liberato Salzano,Liberato Salzano (RS),"-27,55","-53,06",2840
1,4,19,Lindolfo Collor,Lindolfo Collor (RS),"-29,58","-51,22",2841
1,4,19,Linha Nova,Linha Nova (RS),"-29,46","-51,22",2842
1,4,19,Machadinho,Machadinho (RS),"-27,59","-51,67",2843
1,4,19,Maçambará,Maçambará (RS),"-29,07","-55,77",2844
1,4,19,Mampituba,Mampituba (RS),"-29,26",-50,2845
1,4,19,Manoel Viana,Manoel Viana (RS),"-29,43","-55,56",2846
1,4,19,Maquiné,Maquiné (RS),"-29,63","-50,21",2847
1,4,19,Maratá,Maratá (RS),"-29,55","-51,55",2848
1,4,19,Maraú,Marau (RS),"-28,46","-52,27",2849
1,4,19,Marcelino Ramos,Marcelino Ramos (RS),"-27,48","-51,95",2850
1,4,19,Mariana Pimentel,Mariana Pimentel (RS),"-30,31","-51,58",2851
1,4,19,Mariano Moro,Mariano Moro (RS),"-27,34","-52,17",2852
1,4,19,Marques de Souza,Marques de Souza (RS),"-29,29","-52,15",2853
1,4,19,Mata,Mata (RS),"-29,54","-54,47",2854
1,4,19,Mato Castelhano,Mato Castelhano (RS),"-28,28","-52,2",2855
1,4,19,Mato Leitão,Mato Leitão (RS),"-29,52","-52,14",2856
1,4,19,Mato Queimado,Mato Queimado (RS),"-28,24","-54,66",2857
1,4,19,Maximiliano de Almeida,Maximiliano de Almeida (RS),"-27,6","-51,82",2858
1,4,19,Minas do Leão,Minas do Leão (RS),"-30,07","-52,08",2859
1,4,19,Miraguaí,Miraguaí (RS),"-27,49","-53,75",2860
1,4,19,Montauri,Montauri (RS),"-28,67","-52,05",2861
1,4,19,Monte Alegre dos Campos,Monte Alegre dos Campos (RS),"-28,7","-50,81",2862
1,4,19,Monte Belo do Sul,Monte Belo do Sul (RS),"-29,14","-51,65",2863
1,4,19,Montenegro,Montenegro (RS),"-29,71","-51,5",2864
1,4,19,Mormaço,Mormaço (RS),"-28,69","-52,66",2865
1,4,19,Morrinhos do Sul,Morrinhos do Sul (RS),"-29,34","-49,95",2866
1,4,19,Morro Redondo,Morro Redondo (RS),"-31,64","-52,64",2867
1,4,19,Morro Reuter,Morro Reuter (RS),"-29,52","-51,06",2868
1,4,19,Mostardas,Mostardas (RS),"-30,85","-50,73",2869
1,4,19,Muçum,Muçum (RS),"-29,14","-51,82",2870
1,4,19,Muitos Capões,Muitos Capões (RS),"-28,39","-51,23",2871
1,4,19,Muliterno,Muliterno (RS),"-28,33","-51,78",2872
1,4,19,Não-Me-Toque,Não-Me-Toque (RS),"-28,46","-52,82",2873
1,4,19,Nicolau Vergueiro,Nicolau Vergueiro (RS),"-28,52","-52,45",2874
1,4,19,Nonoai,Nonoai (RS),"-27,37","-52,86",2875
1,4,19,Nova Alvorada,Nova Alvorada (RS),"-28,71","-52,17",2876
1,4,19,Nova Araçá,Nova Araçá (RS),"-28,65","-51,75",2877
1,4,19,Nova Bassano,Nova Bassano (RS),"-28,73","-51,75",2878
1,4,19,Nova Boa Vista,Nova Boa Vista (RS),-28,"-52,98",2879
1,4,19,Nova Bréscia,Nova Bréscia (RS),"-29,22","-52,04",2880
1,4,19,Nova Candelária,Nova Candelária (RS),"-27,6","-54,12",2881
1,4,19,Nova Esperança do Sul,Nova Esperança do Sul (RS),"-29,4","-54,82",2882
1,4,19,Nova Hartz,Nova Hartz (RS),"-29,59","-50,9",2883
1,4,19,Nova Pádua,Nova Pádua (RS),-29,"-51,32",2884
1,4,19,Nova Palma,Nova Palma (RS),"-29,43","-53,42",2885
1,4,19,Nova Petrópolis,Nova Petrópolis (RS),"-29,37","-51,08",2886
1,4,19,Nova Prata,Nova Prata (RS),"-28,76","-51,61",2887
1,4,19,Nova Ramada,Nova Ramada (RS),"-28,08","-53,7",2888
1,4,19,Nova Roma do Sul,Nova Roma do Sul (RS),"-28,99","-51,41",2889
1,4,19,Nova Santa Rita,Nova Santa Rita (RS),"-29,84","-51,29",2890
1,4,19,Novo Cabrais,Novo Cabrais (RS),"-29,76",-53,2891
1,4,19,Novo Hamburgo,Novo Hamburgo (RS),"-29,73","-51,05",2892
1,4,19,Novo Machado,Novo Machado (RS),"-27,55","-54,54",2893
1,4,19,Novo Tiradentes,Novo Tiradentes (RS),"-27,56","-53,17",2894
1,4,19,Novo Xingu,Novo Xingu (RS),"-27,74","-53,06",2895
1,4,19,Novo Barreiro,Novo Barreiro (RS),"-27,9","-53,12",2896
1,4,19,Osório,Osório (RS),"-29,92","-50,27",2897
1,4,19,Paim Filho,Paim Filho (RS),"-27,72","-51,78",2898
1,4,19,Palmares do Sul,Palmares do Sul (RS),"-30,36","-50,45",2899
1,4,19,Palmeira das Missões,Palmeira das Missões (RS),"-27,94","-53,38",2900
1,4,19,Palmitinho,Palmitinho (RS),"-27,33","-53,59",2901
1,4,19,Panambi,Panambi (RS),"-28,33","-53,51",2902
1,4,19,Pantano Grande,Pantano Grande (RS),"-30,26","-52,37",2903
1,4,19,Paraí,Paraí (RS),"-28,6","-51,79",2904
1,4,19,Paraíso do Sul,Paraíso do Sul (RS),"-29,7","-53,12",2905
1,4,19,Pareci Novo,Pareci Novo (RS),"-29,61","-51,42",2906
1,4,19,Parobé,Parobé (RS),"-29,66","-50,86",2907
1,4,19,Passa Sete,Passa Sete (RS),"-29,44","-52,87",2908
1,4,19,Passo do Sobrado,Passo do Sobrado (RS),"-29,76","-52,25",2909
1,4,19,Passo Fundo,Passo Fundo (RS),"-28,27","-52,45",2910
1,4,19,Paulo Bento,Paulo Bento (RS),"-27,71","-52,4",2911
1,4,19,Paverama,Paverama (RS),"-29,57","-51,73",2912
1,4,19,Pedras Altas,Pedras Altas (RS),"-31,84","-53,69",2913
1,4,19,Pedro Osório,Pedro Osório (RS),"-31,96","-52,87",2914
1,4,19,Pejuçara,Pejuçara (RS),"-28,45","-53,59",2915
1,4,19,Pelotas,Pelotas (RS),"-31,58","-52,34",2916
1,4,19,Picada Café,Picada Café (RS),"-29,46","-51,11",2917
1,4,19,Pinhal,Pinhal (RS),"-27,53","-53,24",2918
1,4,19,Pinhal da Serra,Pinhal da Serra (RS),"-27,85","-51,22",2919
1,4,19,Pinhal Grande,Pinhal Grande (RS),"-29,29","-53,34",2920
1,4,19,Pinheirinho do Vale,Pinheirinho do Vale (RS),"-27,22","-53,63",2921
1,4,19,Pinheiro Machado,Pinheiro Machado (RS),"-31,41","-53,41",2922
1,4,19,Pinto Bandeira,Pinto Bandeira (RS),"-29,097","-51,45",2923
1,4,19,Pirapó,Pirapó (RS),"-28,07","-55,24",2924
1,4,19,Piratini,Piratini (RS),"-31,44","-53,1",2925
1,4,19,Planalto,Planalto (RS),"-27,34","-53,08",2926
1,4,19,Poço das Antas,Poço das Antas (RS),"-29,45","-51,64",2927
1,4,19,Pontão,Pontão (RS),"-28,04","-52,64",2928
1,4,19,Ponte Preta,Ponte Preta (RS),"-27,65","-52,51",2929
1,4,19,Portão,Portão (RS),"-29,7","-51,25",2930
1,4,19,Porto Alegre,Porto Alegre (RS),"-30,1","-51,17",2931
1,4,19,Porto Lucena,Porto Lucena (RS),"-27,85","-54,96",2932
1,4,19,Porto Mauá,Porto Mauá (RS),"-27,59","-54,66",2933
1,4,19,Porto Vera Cruz,Porto Vera Cruz (RS),"-27,75","-54,89",2934
1,4,19,Porto Xavier,Porto Xavier (RS),"-27,93","-55,14",2935
1,4,19,Pouso Novo,Pouso Novo (RS),"-29,16","-52,23",2936
1,4,19,Presidente Lucena,Presidente Lucena (RS),"-29,52","-51,17",2937
1,4,19,Progresso,Progresso (RS),"-29,22","-52,32",2938
1,4,19,Protásio Alves,Protásio Alves (RS),"-28,74","-51,49",2939
1,4,19,Putinga,Putinga (RS),"-29,03","-52,15",2940
1,4,19,Quaraí,Quaraí (RS),"-30,28","-56,15",2941
1,4,19,Quatro Irmãos,Quatro Irmãos (RS),"-27,84","-52,47",2942
1,4,19,Quevedos,Quevedos (RS),"-29,31","-54,07",2943
1,4,19,Quinze de Novembro,Quinze de Novembro (RS),"-28,76","-53,12",2944
1,4,19,Redentora,Redentora (RS),"-27,57","-53,63",2945
1,4,19,Relvado,Relvado (RS),"-29,12","-52,07",2946
1,4,19,Restinga Seca,Restinga Seca (RS),"-29,82","-53,34",2947
1,4,19,Rio dos Índios,Rio dos Índios (RS),"-27,25","-52,88",2948
1,4,19,Rio Grande,Rio Grande (RS),"-32,22","-52,4",2949
1,4,19,Rio Pardo,Rio Pardo (RS),"-30,02","-52,44",2950
1,4,19,Riozinho,Riozinho (RS),"-29,62","-50,4",2951
1,4,19,Roca Sales,Roca Sales (RS),"-29,26","-51,83",2952
1,4,19,Rodeio Bonito,Rodeio Bonito (RS),"-27,46","-53,17",2953
1,4,19,Rolador,Rolador (RS),"-28,26","-54,83",2954
1,4,19,Rolante,Rolante (RS),"-29,63","-50,55",2955
1,4,19,Ronda Alta,Ronda Alta (RS),"-27,81","-52,75",2956
1,4,19,Rondinha,Rondinha (RS),"-27,83","-52,89",2957
1,4,19,Roque Gonzales,Roque Gonzales (RS),"-28,06","-55,09",2958
1,4,19,Rosário do Sul,Rosário do Sul (RS),"-30,33","-55,11",2959
1,4,19,Sagrada Família,Sagrada Família (RS),"-27,71","-53,13",2960
1,4,19,Saldanha Marinho,Saldanha Marinho (RS),"-28,39","-53,09",2961
1,4,19,Salto do Jacuí,Salto do Jacuí (RS),"-29,07","-53,25",2962
1,4,19,Salvador das Missões,Salvador das Missões (RS),"-28,1","-54,83",2963
1,4,19,Salvador do Sul,Salvador do Sul (RS),"-29,46","-51,54",2964
1,4,19,Sananduva,Sananduva (RS),"-27,96","-51,8",2965
1,4,19,Santa Bárbara do Sul,Santa Bárbara do Sul (RS),"-28,37","-53,28",2966
1,4,19,Santa Cecília do Sul,Santa Cecília do Sul (RS),"-28,18","-51,9",2967
1,4,19,Santa Clara do Sul,Santa Clara do Sul (RS),"-29,45","-52,13",2968
1,4,19,Santa Cruz do Sul,Santa Cruz do Sul (RS),"-29,65","-52,41",2969
1,4,19,Santa Maria,Santa Maria (RS),"-29,78","-53,82",2970
1,4,19,Santa Maria do Herval,Santa Maria do Herval (RS),"-29,48","-50,97",2971
1,4,19,Santa Margarida do Sul,Santa Margarida do Sul (RS),"-30,37","-54,1",2972
1,4,19,Santana da Boa Vista,Santana da Boa Vista (RS),"-30,82","-53,18",2973
1,4,19,Sant'Ana do Livramento,Sant'Ana do Livramento (RS),"-30,74","-55,56",2974
1,4,19,Santa Rosa,Santa Rosa (RS),"-27,86","-54,5",2975
1,4,19,Santa Tereza,Santa Tereza (RS),"-29,16","-51,71",2976
1,4,19,Santa Vitória do Palmar,Santa Vitória do Palmar (RS),"-33,16","-53,01",2977
1,4,19,Santiago,Santiago (RS),"-29,13","-54,8",2978
1,4,19,Santo Ângelo,Santo Ângelo (RS),"-28,25","-54,3",2979
1,4,19,Santo Antônio do Palma,Santo Antônio do Palma (RS),"-28,5","-52,01",2980
1,4,19,Santo Antônio da Patrulha,Santo Antônio da Patrulha (RS),"-29,87","-50,56",2981
1,4,19,Santo Antônio das Missões,Santo Antônio das Missões (RS),"-28,49","-55,43",2982
1,4,19,Santo Antônio do Planalto,Santo Antônio do Planalto (RS),"-28,37","-52,68",2983
1,4,19,Santo Augusto,Santo Augusto (RS),"-27,9","-53,76",2984
1,4,19,Santo Cristo,Santo Cristo (RS),"-27,8","-54,71",2985
1,4,19,Santo Expedito do Sul,Santo Expedito do Sul (RS),"-27,92","-51,66",2986
1,4,19,São Borja,São Borja (RS),"-28,75","-55,8",2987
1,4,19,São Domingos do Sul,São Domingos do Sul (RS),"-28,54","-51,87",2988
1,4,19,São Francisco de Assis,São Francisco de Assis (RS),"-29,45","-55,13",2989
1,4,19,São Francisco de Paula,São Francisco de Paula (RS),"-29,2","-50,56",2990
1,4,19,São Gabriel,São Gabriel (RS),"-30,31","-54,36",2991
1,4,19,São Jerônimo,São Jerônimo (RS),"-30,29","-51,91",2992
1,4,19,São João da Urtiga,São João da Urtiga (RS),"-27,8","-51,83",2993
